CO_IES,NO_IES,CO_CURSO,NO_CURSO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,ID_ALUNO,TP_COR_RACA,TP_SEXO,NU_IDADE,TP_NACIONALIDADE,IN_DEFICIENCIA,DT_INGRESSO_CURSO,IN_RESERVA_VAGAS,IN_FINANCIAMENTO_ESTUDANTIL,IN_APOIO_SOCIAL,IN_ATIVIDADE_EXTRACURRICULAR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_MATRICULA,IN_CONCLUINTE,TP_SITUACAO
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,D0AB4DBD2FB4B672160087BDB1FBC7EF,1,2,26,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,40FB058F21B54DD251BB3B63519B6422,1,2,19,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,3DEA6FE67AED7225F967A71AA790DA40,3,1,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,40AE97531EE4F8B782CFEC5646FC16C7,1,2,30,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,0FC647250692E1C8DBB5B2451043424B,1,2,21,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,A9C2ED487748DE282AF1A64B6396CA2E,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,DFEC0375DDBFFF5BF768F3C3197A0B86,1,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,5B4977E001746BF8B0AD29EE6D54FD45,1,2,20,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,FEEEA5964E529FB8D31C8E2058F8B559,0,2,32,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,E8ABC76F7E8B4E914ECBAF326E857EAE,1,2,20,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,C0392505900CB38ED11B89CFADD6F90E,1,2,37,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,D7177BB67DF196FFF69F053B557BDC25,1,2,26,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,4AD90533CDFB1BBE54B1F0D10424D98B,1,2,38,1,9,2018-07-01,0,0,1,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,CF5523E3BC09EE3D6C93DF441FA49937,1,2,38,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,A629CB9789B4694C759C4CB6957E62CC,1,2,28,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,5D7A44C1D27C52E5F78302D56C66D06C,1,2,18,1,0,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,718E71BF3241E960310F0FA5B220557E,1,2,19,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,EE1FD725737F770857FDCE7329AAE00D,1,2,21,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,C59714ACB2DCFF7C58CFC888336C0B44,1,2,18,1,0,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,1FDBCE6D80A8D60A6D6C2229AC228F01,1,2,23,1,9,2018-01-01,0,0,1,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,6091DB9BB875956988050B59CF31F46F,1,2,19,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,C7122D220744BE27909354565F2A0F91,1,2,27,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,08EB07E963EE688ACE650CD6DB89F68E,1,2,24,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,8E425BC411EB7B2C0CB7CF0E3FEA57FE,1,2,22,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,66430BE0F2BAE5DC5F15B5FF36B5EBC1,1,2,19,1,9,2018-07-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,601F03CED7438D32075362F39BA9A788,1,2,19,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,10057705490060CF6350B2EA828DA406,2,2,24,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,44FB7163DA7CB9E1BB90A4AD1D7F2C8D,1,2,18,1,0,2018-07-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,AE71E59EBEC9E925D7ADF3C2287ED475,1,2,23,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,0E368656ECA723CD29D1135FE9F1CA0A,3,2,26,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,21589CB8FEE9F9FE965B2BFB9CBEA59A,1,2,21,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,B86809F88549B254BD29B396CF5625BC,1,2,21,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,0191463AAB5C6E400FFA7DC6B5B0910B,1,2,29,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,17E6B05BB877497D051D0322C5D65BF2,1,2,22,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,E343ED4C017E351AC309FD83558BA66C,1,2,26,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,C1693CF5DEE168877A8E38C85D7A66E9,1,2,19,1,0,2018-07-01,0,0,1,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,A71420F8FEBB7EC28239C08D6A08071A,1,2,29,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,55BFEBC477D3241985E78916C1FA31C2,1,2,28,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,E7BE8B652F25AE3C143BAC819F68A0AB,1,2,35,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,195B3F19372347CB8B1414A464CA12FC,1,2,22,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,F45C12A6A1F5D3ACA13D2DD3BCB502F1,1,2,34,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,244F6847121C25DE31B9E97C1290F499,1,2,25,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,E5E8938024D3D8E919C14BF0AEE4D812,1,2,18,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,EB8BFDA3A643623E71CCDD8DEB28D7C5,1,2,41,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,B57A649F75C9F40B8DC148E210FF24E4,1,2,25,1,0,2018-01-01,0,0,1,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,3E6F61F5FBFAECC97EA6CF3321D43C64,1,2,19,1,0,2018-01-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,8C7E063A8555504A3B2F05BC3B7BF03B,1,2,25,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,2E507E597D8A104F0F45DAFF2D8E0B84,1,2,24,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,1060125,FABRICAÇÃO MECÂNICA,3,3,1,726EBEA4A274838AFBD1964B9C334820,1,2,35,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,F91E52892C802AC259DE8AFB629E2289,1,1,35,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,5611574FFCC43E18B2A8E7194F11C29F,1,2,37,1,9,2017-07-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,1AE9F7C853ADF98AF30763771C54E451,1,2,28,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,845CD96EBFEBD78D81DEC0AD016C8126,1,1,27,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,B861304FD2CA54D556C79EE27BDC59F5,1,2,35,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,440B7F922FAAF3C9B28E5B5ED82701DA,1,2,30,1,0,2014-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,C38B6FD2D9329FF0EC415B6D24791F87,1,2,28,1,0,2016-01-01,0,0,0,0,2,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,DA7CCDB8F1DCFD2DF5226BB90E848B88,1,1,27,1,0,2017-07-01,0,0,0,0,2,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,DE8132EDDFDFAB87FD574384CC34BFC7,0,2,29,1,0,2016-01-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,5C8FC199314553845975A4E4A18D00F7,1,2,42,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,35731D02DD493065A6E969F8D4726EF3,1,2,36,1,0,2016-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,9BC9B4FD4010BEF54A16CAE6BEA6533A,3,2,35,1,0,2015-07-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,95BF469DCAC3C12C612607E6A1173286,3,2,46,1,0,2017-07-01,0,0,1,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,78AEB38BA6283DCEC990F9EEF4D4E797,1,2,43,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,AD1642CD5C48E4DCEAA95151C72ED3FA,3,2,28,1,0,2015-01-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,9A06AA339B80B2023FF59FAD26BD6AEC,3,2,41,1,0,2017-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,B970257AAACEB3867B50876C4EF36D0E,1,2,33,1,9,2018-07-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,A3CA68DA0048101A3CF7A2DF3887A6EB,1,2,39,1,9,2017-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,E3ED3FE63AA687FCD02018FBA5F4135A,3,2,29,1,0,2014-07-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,E8B791D89FF4B9E4D9EAA33CF2E2DEDC,1,2,32,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,24D313AA0DCB3771D01C660522F9FD93,0,2,26,1,0,2016-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,9A4A972BF97A99F5803B006B067DE638,1,2,39,1,9,2016-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,671154D745DDBEFD589BB2CC2638E5A8,1,2,28,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,ACCE9F6D0DD146D4CF368D4CB859BF71,1,2,35,1,0,2017-01-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,6AB4D3E29044D2D7884E7AB9680C0161,1,2,31,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,C879E142CF0E2E14A74A8C3F3873F7E1,3,2,35,1,0,2015-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,5D5B71D8EAFC7F09006C73BB1C5925AA,1,2,27,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,91F3CEF85C47EF5681673ECE2D55D268,1,2,32,1,0,2015-01-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,9BD5B2D66309890BD9D5DC25DD406F15,4,2,27,1,0,2015-01-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,B32A73EBD02E04AC89E03E368B5C515B,1,2,30,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,A3F589D260CB71A40F1102814D0F2A82,1,2,33,1,0,2014-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,A14720966B2AEF896581834F4606B38A,1,2,27,1,0,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,03A8CEB027F4B074DA929F998F5EF670,1,2,41,1,9,2017-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,50FFBED5CECA1B408DAF490D87F4C6E6,1,2,25,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,5DD3E1719EFA71EF5635CB100BBCC460,1,2,29,1,9,2017-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,88980A6832A020160F6F609407253251,1,2,25,1,0,2015-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,730C234C7BA4E7EF93DB2D55E13054BA,1,2,28,1,9,2016-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,C5DE5D248566B808E6763C584C5AFFD7,1,2,27,1,0,2015-01-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,55FDE7CA51266ECDAB1F9D276A071B3A,3,2,24,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,C1FBA2099231B5BBEA0575F723C7CB0A,1,2,32,1,0,2018-07-01,0,0,0,0,1,0,0,0
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,ADAA7CA70E21AD530534A2C7C44C7E68,1,2,26,1,0,2018-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,A11593423924A68AA9399A5F294BCD36,1,2,30,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,8B9D254D3DE397E3F7D99128F62B1B4D,1,2,25,1,9,2016-07-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,95E9D2AE034253F7ABAF4E89D16D9EEF,1,2,25,1,9,2018-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,4DFB3DF364F1CD75CD61DC1A930D92EB,3,2,35,1,0,2014-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,50303C0A08562DF81F103F973B9E8214,1,2,35,1,0,2016-01-01,0,0,0,0,2,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,385E338FF7F2DD65636C9328E3BDE9F8,3,1,23,1,0,2017-01-01,0,0,1,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,47562C6363F4214F68C44505142A211B,1,2,27,1,0,2016-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,E2E40A8319513EE5FDE3D9F9D645FD72,1,2,24,1,0,2017-07-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,A0E08FE2DA8AAB959ADBD31F4A88C34A,1,2,23,1,9,2017-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,59FCCFB76EB816372C4555248062CF95,1,2,27,1,0,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,8EB9B3F9E15C27B51DA5C4645848B5F2,1,2,23,1,0,2014-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,8F53B009BD9C4963131B701C1F98D381,1,2,23,1,0,2016-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,7B6A2B36105EB128D92BF94BFF1C3CBB,1,1,22,1,0,2015-01-01,0,0,0,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,935942C6452DA7514FCA7479C2FACE0F,1,2,24,1,0,2015-01-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,82FFE67BB60D7421C81AE521B151F007,1,2,35,1,0,2014-07-01,0,0,0,0,1,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,3F63506694E87FBA1B680C1D0398D1B2,1,2,25,1,0,2014-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,7DD35129D6AC476AEA98610D912D8552,1,2,23,1,0,2016-07-01,0,0,0,0,2,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,84E558C1D70B7F988A233AC2AF33EBE6,1,1,39,1,0,2014-07-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,985FBE44AE7F711DD00E112CF0CD0601,1,2,34,1,0,2016-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,785315FE013B1E1E7DFC95787F61A793,3,2,26,1,0,2016-01-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,DC181148C934E031EC4F73A66F3495B5,3,2,23,1,9,2016-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,150D6038A4F90E67E9DDC80134D17CB5,4,2,24,1,0,2015-01-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,F3B3DB592376B9039448AF0DAEE3AE59,1,2,27,1,9,2018-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,26700204CD14BAAA2C59E90783F658EE,1,2,29,1,0,2015-01-01,0,0,0,0,2,1,1,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,02995E7EDFCF87EA48AD6585AE8379D3,1,2,45,1,0,2015-01-01,0,0,0,0,2,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,1B8515F8565202AE134E2F3C1B9F2670,1,2,28,1,0,2017-07-01,0,0,0,0,1,0,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,0D2A9A82E154B49084D737659D2D9B00,1,2,25,1,9,2018-07-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,595DBBA128DB96196E7BC33DC3EBBD4F,1,2,34,1,0,2016-01-01,0,0,0,0,1,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,F21D2B6F35A10CFF5335C0445EB9EF6A,1,2,23,1,9,2018-01-01,0,0,1,0,2,1,0,1
13677,FACULDADE DE TECNOLOGIA SENAI CIC,5001208,AUTOMAÇÃO INDUSTRIAL,3,3,1,2C33C912E4F8B03A0C48202BE0495D2D,3,2,29,1,0,2016-01-01,0,0,0,0,2,0,0,1
